target_id,target_type,field,current_status,classification,research_refs,source_refs,evidence_sufficiency,judgment_level,reason,recommended_next_action,wcd04_classification,rebase_status,rebase_reason
V1-ENT-0242,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0587;V1-FCT-0588;V1-FCT-0589;V1-REL-0167,SRC-0192;SRC-0193,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0242,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0587;V1-FCT-0588;V1-FCT-0589;V1-REL-0167,SRC-0192;SRC-0193,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0242,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0587;V1-FCT-0588;V1-FCT-0589;V1-REL-0167,SRC-0192;SRC-0193,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0590;V1-FCT-0591;V1-FCT-0592;V1-REL-0168,SRC-0192;SRC-0193,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0174,SRC-0191,yes,low,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0590;V1-FCT-0591;V1-FCT-0592;V1-REL-0168,SRC-0192;SRC-0193,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,reading_approach,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0590;V1-FCT-0591;V1-FCT-0592;V1-REL-0168,SRC-0192;SRC-0193,yes,high,by field default:阅读方法推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0590;V1-FCT-0591;V1-FCT-0592;V1-REL-0168,SRC-0192;SRC-0193,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0590;V1-FCT-0591;V1-FCT-0592;V1-REL-0168,SRC-0192;SRC-0193,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0243,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0590;V1-FCT-0591;V1-FCT-0592;V1-REL-0168,SRC-0192;SRC-0193,yes,high,"模板/书目转写:书目节点,保留为",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0593;V1-FCT-0594;V1-FCT-0595;V1-REL-0169,SRC-0192;SRC-0193,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0174,SRC-0191,yes,low,模板/书目转写:研究层,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0593;V1-FCT-0594;V1-FCT-0595;V1-REL-0169,SRC-0192;SRC-0193,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0593;V1-FCT-0594;V1-FCT-0595;V1-REL-0169,SRC-0192;SRC-0193,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0593;V1-FCT-0594;V1-FCT-0595;V1-REL-0169,SRC-0192;SRC-0193,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0593;V1-FCT-0594;V1-FCT-0595;V1-REL-0169,SRC-0192;SRC-0193,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0244,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0593;V1-FCT-0594;V1-FCT-0595;V1-REL-0169,SRC-0192;SRC-0193,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0596;V1-FCT-0597;V1-FCT-0598;V1-REL-0170,SRC-0195,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0175,SRC-0194,yes,low,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0596;V1-FCT-0597;V1-FCT-0598;V1-REL-0170,SRC-0195,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0596;V1-FCT-0597;V1-FCT-0598;V1-REL-0170,SRC-0195,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0596;V1-FCT-0597;V1-FCT-0598;V1-REL-0170,SRC-0195,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0596;V1-FCT-0597;V1-FCT-0598;V1-REL-0170,SRC-0195,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0245,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0596;V1-FCT-0597;V1-FCT-0598;V1-REL-0170,SRC-0195,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0599;V1-FCT-0600;V1-FCT-0601;V1-REL-0171,SRC-0195,yes,high,模板/书目转写:出版节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0175,SRC-0194,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0599;V1-FCT-0600;V1-FCT-0601;V1-REL-0171,SRC-0195,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0599;V1-FCT-0600;V1-FCT-0601;V1-REL-0171,SRC-0195,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0599;V1-FCT-0600;V1-FCT-0601;V1-REL-0171,SRC-0195,yes,low,模板/书目转写:印行,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0599;V1-FCT-0600;V1-FCT-0601;V1-REL-0171,SRC-0195,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0246,work,why_read,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0599;V1-FCT-0600;V1-FCT-0601;V1-REL-0171,SRC-0195,yes,high,by field default:阅读价值判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0602;V1-FCT-0603;V1-FCT-0604;V1-REL-0172,SRC-0195;SRC-0196,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0175,SRC-0194,yes,low,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0602;V1-FCT-0603;V1-FCT-0604;V1-REL-0172,SRC-0195;SRC-0196,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0602;V1-FCT-0603;V1-FCT-0604;V1-REL-0172,SRC-0195;SRC-0196,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0602;V1-FCT-0603;V1-FCT-0604;V1-REL-0172,SRC-0195;SRC-0196,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0602;V1-FCT-0603;V1-FCT-0604;V1-REL-0172,SRC-0195;SRC-0196,yes,high,模板/书目转写:书目入口,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0247,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0602;V1-FCT-0603;V1-FCT-0604;V1-REL-0172,SRC-0195;SRC-0196,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0620;V1-FCT-0621;V1-FCT-0622;V1-REL-0176,SRC-0198,yes,high,模板/书目转写:书目位置,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0176,SRC-0197,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0620;V1-FCT-0621;V1-FCT-0622;V1-REL-0176,SRC-0198,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0620;V1-FCT-0621;V1-FCT-0622;V1-REL-0176,SRC-0198,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0620;V1-FCT-0621;V1-FCT-0622;V1-REL-0176,SRC-0198,yes,low,模板/书目转写:书目入口,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0620;V1-FCT-0621;V1-FCT-0622;V1-REL-0176,SRC-0198,yes,high,模板/书目转写:书目入口,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0251,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0620;V1-FCT-0621;V1-FCT-0622;V1-REL-0176,SRC-0198,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0623;V1-FCT-0624;V1-FCT-0625;V1-REL-0177,SRC-0198;SRC-0199,yes,high,模板/书目转写:出版节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0177,SRC-0199,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0623;V1-FCT-0624;V1-FCT-0625;V1-REL-0177,SRC-0198;SRC-0199,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0623;V1-FCT-0624;V1-FCT-0625;V1-REL-0177,SRC-0198;SRC-0199,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0623;V1-FCT-0624;V1-FCT-0625;V1-REL-0177,SRC-0198;SRC-0199,yes,low,模板/书目转写:书目转写句式,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0623;V1-FCT-0624;V1-FCT-0625;V1-REL-0177,SRC-0199,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0252,work,why_read,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0623;V1-FCT-0624;V1-FCT-0625;V1-REL-0177,SRC-0198;SRC-0199,yes,high,by field default:阅读价值判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0626;V1-FCT-0627;V1-FCT-0628;V1-REL-0178,SRC-0198,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0178,SRC-0197,yes,low,"模板句标记:本批,不把",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0626;V1-FCT-0627;V1-FCT-0628;V1-REL-0178,SRC-0198,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0626;V1-FCT-0627;V1-FCT-0628;V1-REL-0178,SRC-0198,yes,high,模板/书目转写:书目定位,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,story_intro,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0626;V1-FCT-0627;V1-FCT-0628;V1-REL-0178,SRC-0198,yes,low,模板/书目转写:书目节点,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0626;V1-FCT-0627;V1-FCT-0628;V1-REL-0178,SRC-0198,yes,high,模板/书目转写:出版序列,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0253,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0626;V1-FCT-0627;V1-FCT-0628;V1-REL-0178,SRC-0198,yes,high,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0254,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0629;V1-FCT-0630;V1-FCT-0631;V1-REL-0179,SRC-0200;SRC-0201,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0254,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0179,SRC-0200,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0254,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0629;V1-FCT-0630;V1-FCT-0631;V1-REL-0179,SRC-0200;SRC-0201,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0254,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0629;V1-FCT-0630;V1-FCT-0631;V1-REL-0179,SRC-0200;SRC-0201,yes,high,模板/书目转写:先记录,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0254,work,story_intro,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0629;V1-FCT-0630;V1-FCT-0631;V1-REL-0179,SRC-0200;SRC-0201,yes,low,保守事实介绍,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_WCD04_ROUTING,page-level route identifies bibliographic copy; rewrite required
V1-ENT-0254,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0629;V1-FCT-0630;V1-FCT-0631;V1-REL-0179,SRC-0200;SRC-0201,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0254,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0629;V1-FCT-0630;V1-FCT-0631;V1-REL-0179,SRC-0200;SRC-0201,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0255,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0632;V1-FCT-0633;V1-FCT-0634;V1-REL-0180,SRC-0200;SRC-0201,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0255,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0180,SRC-0200,yes,low,模板句标记:本批,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0255,work,next_reads,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0632;V1-FCT-0633;V1-FCT-0634;V1-REL-0180,SRC-0200;SRC-0201,yes,high,模板/书目转写:继续到,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0255,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0632;V1-FCT-0633;V1-FCT-0634;V1-REL-0180,SRC-0200;SRC-0201,yes,high,模板/书目转写:先核对,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0255,work,story_intro,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0632;V1-FCT-0633;V1-FCT-0634;V1-REL-0180,SRC-0200;SRC-0201,yes,low,保守事实介绍,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_WCD04_ROUTING,page-level route identifies bibliographic copy; rewrite required
V1-ENT-0255,work,theme_explanations,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0632;V1-FCT-0633;V1-FCT-0634;V1-REL-0180,SRC-0200;SRC-0201,yes,high,by field default:主题解释判断,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0255,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0632;V1-FCT-0633;V1-FCT-0634;V1-REL-0180,SRC-0200;SRC-0201,yes,high,"模板/书目转写:书目位置,先确认",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0256,work,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0635;V1-FCT-0636;V1-FCT-0637;V1-REL-0181,SRC-0200;SRC-0201,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0256,work,location_note,user_review,TEMPLATE_REWRITE_REQUIRED,V1-REL-0181,SRC-0200,yes,low,模板/书目转写:研究层,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0256,work,next_reads,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0635;V1-FCT-0636;V1-FCT-0637;V1-REL-0181,SRC-0200;SRC-0201,yes,high,by field default:延伸阅读推荐,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0256,work,reading_approach,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0635;V1-FCT-0636;V1-FCT-0637;V1-REL-0181,SRC-0200;SRC-0201,yes,high,"模板/书目转写:书目位置,先记录",REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0256,work,story_intro,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0635;V1-FCT-0636;V1-FCT-0637;V1-REL-0181,SRC-0200;SRC-0201,yes,low,保守事实介绍,USER_REVIEW_BATCH,USER_REVIEW_HIGH_JUDGMENT,CONFLICT_WITH_WCD04_ROUTING,page-level route identifies bibliographic copy; rewrite required
V1-ENT-0256,work,theme_explanations,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0635;V1-FCT-0636;V1-FCT-0637;V1-REL-0181,SRC-0200;SRC-0201,yes,high,模板/书目转写:书目式标签,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0256,work,why_read,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0635;V1-FCT-0636;V1-FCT-0637;V1-REL-0181,SRC-0200;SRC-0201,yes,high,模板句标记:不把,REWRITE_PIPELINE,USER_REVIEW_HIGH_JUDGMENT,STILL_VALID,candidate remains useful after current-main rebase
